# fluctuations.py A_i0=20   B_i0=0   K_i0=100   L_i0=80   N=100   T=1000   allowNewEntry=False   c=1   d=100   e=0.1   g=1.1   v=0.2   Ñ=1   α=0.08   λ=0.3   π_i0=0   φ=0.1   ω=0.002  
  t       firmsNum    firmsNEntry     bankruptcy         firmsK         firmsL    firmsProfit      rate          bankL          bankB     bankProfit          bestA        bestA_rrate_without_bestAbestA_percentage
 83         100.00           0.00           0.00       14068.33       11621.08         -80.78    0.0892       11621.08           0.00          -6.47          60.00           0.09           0.09           0.25
 84         100.00           1.00           1.00       14269.36       11674.48         590.29    0.0870       11588.70           0.01          -9.50          60.00           0.09           0.09           0.30
 85         100.00           2.00           2.00       15576.94       11680.68         583.81    0.0937       11541.24           3.85          43.60          60.00           0.10           0.09           0.32
 86         100.00           0.00           0.00       16250.49       11778.52        -656.48    0.1012       11778.52           0.00          83.08          60.00           0.11           0.10           0.33
 87         100.00           0.00           0.00       14769.14       12193.92        -612.69    0.0959       12193.92           0.00          41.49          60.00           0.10           0.10           0.25
 88         100.00           0.00           0.00       14407.67       12401.36         336.36    0.0860       12401.36           0.00         -36.31          60.00           0.08           0.09           0.31
 89         100.00           2.00           2.00       15714.02       12382.23         223.61    0.0879       12219.80           1.84           1.99          60.00           0.09           0.09           0.27
 90         100.00           1.00           1.00       15776.61       12314.76         360.65    0.0919       12238.95           0.37          23.83          60.00           0.09           0.09           0.30
 91         100.00           0.00           0.00       16319.33       12359.95        -544.76    0.0962       12359.95           0.00          47.06          17.00           0.10           0.10           0.31
 92         100.00           0.00           0.00       15104.49       12595.26         134.51    0.0915       12595.26           0.00           6.42          17.00           0.09           0.09           0.31
 93         100.00           0.00           0.00       15950.36       12627.36         258.13    0.0907       12627.36           0.00           3.81          17.00           0.09           0.09           0.35
 94         100.00           0.00           0.00       16351.19       12646.43         -31.12    0.0936       12646.43           0.00          27.85          60.00           0.10           0.09           0.32
 95         100.00           0.00           0.00       16170.05       12785.68         615.27    0.0937       12785.68           0.00          27.91          60.00           0.10           0.09           0.33
 96         100.00           0.00           0.00       17571.29       12925.25        -534.71    0.0982       12925.25           0.00          74.70          60.00           0.10           0.10           0.37
 97         100.00           0.00           0.00       16260.10       13298.74        -630.87    0.0948       13298.74           0.00          38.16          17.00           0.10           0.09           0.30
 98         100.00           0.00           0.00       15723.87       13489.54        -416.75    0.0863       13489.54           0.00         -42.02          17.00           0.08           0.09           0.31
 99         100.00           4.00           4.00       15791.99       13680.26        -100.65    0.0798       13279.46           0.85         -54.55          17.00           0.07           0.08           0.26
100         100.00           3.00           3.00       15694.82       13308.28         725.29    0.0786       13010.95           0.47         -54.34          17.00           0.07           0.08           0.34
101         100.00           1.00           1.00       16722.36       12764.77        -171.44    0.0878       12741.64          20.00           1.54          17.00           0.09           0.09           0.20
102         100.00           1.00           1.00       15830.36       12931.00         -83.62    0.0890       12849.32           0.11          -1.21          17.00           0.09           0.09           0.19
103         100.00           1.00           1.00       15793.05       12869.53          98.43    0.0877       12843.83          21.82         -12.42          17.00           0.09           0.09           0.20
104         100.00           0.00           0.00       16084.10       12890.82         296.06    0.0885       12890.82           0.00         -10.04          17.00           0.09           0.09           0.26
105         100.00           0.00           0.00       16527.60       12840.64        -459.62    0.0920       12840.64           0.00          15.27          17.00           0.09           0.09           0.16
106         100.00           0.00           0.00       15388.67       12917.00         -61.69    0.0882       12917.00           0.00         -17.75          60.00           0.09           0.09           0.20
107         100.00           0.00           0.00       15636.17       12828.26          15.74    0.0859       12828.26           0.00         -28.11          60.00           0.09           0.09           0.20
108         100.00           2.00           2.00       15741.13       12800.01         139.04    0.0861       12687.73          21.71         -11.45          60.00           0.08           0.09           0.19
109         100.00           2.00           2.00       16131.89       12898.77        -130.58    0.0881       12739.03           1.98           4.10          60.00           0.09           0.09           0.18
110         100.00           0.00           0.00       15601.26       12769.42        -361.97    0.0878       12769.42           0.00         -15.10          60.00           0.09           0.09           0.18
111         100.00           1.00           1.00       15044.68       12786.20         321.74    0.0833       12693.90           0.17         -38.50          60.00           0.08           0.08           0.14
112         100.00           1.00           1.00       15869.16       12585.31         266.89    0.0866       12502.26           0.34         -11.30          17.00           0.09           0.09           0.12
113         100.00           2.00           2.00       16130.43       12594.75         -83.26    0.0915       12447.46           3.55          21.06          60.00           0.09           0.09           0.17
114         100.00           0.00           0.00       15671.29       12570.52         302.38    0.0918       12570.52           0.00           7.22          60.00           0.09           0.09           0.22
115         100.00           0.00           0.00       16395.40       12606.62         351.43    0.0942       12606.62           0.00          29.65          60.00           0.10           0.09           0.22
116         100.00           0.00           0.00       16944.14       12754.87          67.02    0.0984       12754.87           0.00          54.17          60.00           0.10           0.10           0.26
117         100.00           0.00           0.00       16997.59       13025.71         -55.04    0.0994       13025.71           0.00          61.20          60.00           0.10           0.10           0.32
118         100.00           0.00           0.00       17126.51       13331.74         196.68    0.0979       13331.74           0.00          53.58          60.00           0.10           0.10           0.43
119         100.00           0.00           0.00       17842.78       13599.61        -416.13    0.0984       13599.61           0.00          59.80          60.00           0.10           0.10           0.37
120         100.00           0.00           0.00       17112.85       13898.60         -79.80    0.0943       13898.60           0.00          28.91          60.00           0.10           0.09           0.34
121         100.00           0.00           0.00       17513.93       14043.17         302.44    0.0916       14043.17           0.00           8.41          60.00           0.09           0.09           0.39
122         100.00           0.00           0.00       18240.66       14085.21         107.40    0.0936       14085.21           0.00          33.70          60.00           0.10           0.09           0.46
123         100.00           0.00           0.00       18321.51       14253.70        -439.21    0.0950       14253.70           0.00          44.41          60.00           0.10           0.09           0.44
124         100.00           0.00           0.00       17557.75       14475.76         962.53    0.0910       14475.76           0.00           4.05          60.00           0.09           0.09           0.51
125         100.00           0.00           0.00       19942.25       14495.99        -910.27    0.0966       14495.99           0.00          77.96          60.00           0.10           0.10           0.39
126         100.00           0.00           0.00       17548.97       14885.78         -24.52    0.0917       14885.78           0.00          15.02          60.00           0.09           0.09           0.43
127         100.00           0.00           0.00       18485.32       14960.90        -315.10    0.0887       14960.90           0.00         -19.03          60.00           0.09           0.09           0.42
128         100.00           0.00           0.00       17784.52       14865.77         289.35    0.0861       14865.77           0.00         -46.50          60.00           0.08           0.09           0.40
129         100.00           1.00           1.00       18537.54       14704.90         164.91    0.0883       14633.29           4.73         -11.33          60.00           0.09           0.09           0.42
130         100.00           0.00           0.00       18471.30       14600.26        -486.63    0.0908       14600.26           0.00           6.70          60.00           0.09           0.09           0.36
131         100.00           0.00           0.00       17366.63       14633.76         -48.13    0.0872       14633.76           0.00         -38.71          60.00           0.08           0.09           0.36
132         100.00           2.00           2.00       17778.93       14615.68         -28.54    0.0856       14440.22           0.71         -31.64          60.00           0.08           0.09           0.25
133         100.00           2.00           2.00       17649.95       14455.96         -55.34    0.0863       14285.59           0.64         -29.34          60.00           0.08           0.09           0.23
134         100.00           4.00           4.00       17668.22       14476.92         344.13    0.0863       14142.08           3.52          -7.06          60.00           0.08           0.09           0.31
135         100.00           1.00           1.00       18145.20       14192.31         292.54    0.0901       14124.36           4.08           9.57          60.00           0.09           0.09           0.41
136         100.00           1.00           1.00       18478.42       14266.66         528.40    0.0938       14192.63           0.01          41.65          60.00           0.10           0.09           0.40
137         100.00           0.00           0.00       19376.87       14400.94          22.68    0.0985       14400.94           0.00          79.48          60.00           0.10           0.10           0.44
138         100.00           0.00           0.00       19291.21       14798.32        -943.67    0.0992       14798.32           0.00          86.92          60.00           0.11           0.10           0.38
139         100.00           0.00           0.00       17815.79       15232.92         735.05    0.0904       15232.92           0.00          -3.57          60.00           0.09           0.09           0.45
140         100.00           0.00           0.00       20211.73       15215.09        -565.94    0.0930       15215.09           0.00          42.68          60.00           0.10           0.09           0.36
141         100.00           0.00           0.00       18558.21       15428.49         125.75    0.0905       15428.49           0.00           2.02          60.00           0.09           0.09           0.36
142         100.00           0.00           0.00       19385.74       15438.59        -355.27    0.0899       15438.59           0.00          -2.56          60.00           0.09           0.09           0.26
143         100.00           1.00           1.00       18641.10       15510.23         420.87    0.0875       15425.78           0.54         -27.82          72.00           0.09           0.09           0.29
144         100.00           0.00           0.00       19616.95       15289.40        -958.95    0.0903       15289.40           0.00           4.45          72.00           0.09           0.09           0.27
145         100.00           0.00           0.00       17300.44       15311.66         221.61    0.0831       15311.66           0.00         -79.60          72.00           0.08           0.08           0.35
146         100.00           5.00           5.00       18853.57       15362.38        -282.29    0.0831       14913.64           2.11         -22.75          17.00           0.08           0.08           0.23
147         100.00           0.00           0.00       17513.70       14810.44         375.89    0.0826       14810.44           0.00         -69.03          60.00           0.08           0.08           0.23
148         100.00           2.00           2.00       18409.60       14632.22          32.81    0.0864       14465.28           1.15         -16.46          17.00           0.08           0.09           0.19
149         100.00           0.00           0.00       17855.26       14388.73          50.32    0.0887       14388.73           0.00         -14.75          72.00           0.09           0.09           0.23
150         100.00           1.00           1.00       17947.24       14392.83         280.61    0.0894       14315.00           0.22          -0.68          72.00           0.09           0.09           0.25
151         100.00           1.00           1.00       18470.73       14386.10        -788.76    0.0922       14312.69           0.24          27.26          72.00           0.09           0.09           0.24
152         100.00           0.00           0.00       16675.99       14450.19         289.99    0.0856       14450.19           0.00         -44.18          72.00           0.08           0.09           0.23
153         100.00           2.00           2.00       18033.33       14398.75         118.56    0.0864       14229.27           0.58         -11.59          72.00           0.08           0.09           0.29
154         100.00           2.00           2.00       17949.66       14328.33          -2.84    0.0892       14174.26           1.45           7.71          72.00           0.09           0.09           0.26
155         100.00           1.00           1.00       17816.19       14300.53        -456.15    0.0899       14220.04           0.06           6.35          72.00           0.09           0.09           0.17
156         100.00           1.00           1.00       16918.86       14292.68         511.94    0.0855       14252.10          14.12         -34.18          72.00           0.08           0.09           0.22
157         100.00           1.00           1.00       18349.75       14232.07         309.77    0.0890       14151.80           0.01          12.97          72.00           0.09           0.09           0.27
158         100.00           0.00           0.00       18441.98       14216.71        -101.39    0.0938       14216.71           0.00          36.00          74.00           0.10           0.09           0.30
159         100.00           0.00           0.00       18109.45       14396.73         112.82    0.0938       14396.73           0.00          27.90          74.00           0.10           0.09           0.37
160         100.00           0.00           0.00       18575.97       14536.23         304.03    0.0940       14536.23           0.00          29.26          74.00           0.10           0.09           0.38
161         100.00           0.00           0.00       19217.53       14682.53         313.62    0.0962       14682.53           0.00          54.18          74.00           0.10           0.10           0.41
162         100.00           0.00           0.00       19811.66       14953.46        -593.78    0.0985       14953.46           0.00          82.88          74.00           0.10           0.10           0.37
163         100.00           0.00           0.00       18724.90       15367.87        -155.59    0.0938       15367.87           0.00          32.22          74.00           0.10           0.09           0.30
164         100.00           0.00           0.00       19168.59       15528.96        -393.15    0.0902       15528.96           0.00          -1.66          74.00           0.09           0.09           0.23
165         100.00           0.00           0.00       18529.58       15520.66         170.38    0.0865       15520.66           0.00         -42.94          60.00           0.08           0.09           0.25
166         100.00           2.00           2.00       19256.60       15473.76         -91.40    0.0872       15305.95           0.79         -12.62          74.00           0.08           0.09           0.29
167         100.00           2.00           2.00       18882.02       15412.63         309.71    0.0876       15246.82           1.32         -12.26          74.00           0.09           0.09           0.27
